full_name,age,birthday,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Seko Fofana,25,799830000,Serie A,2019/2020,Midfielder,Udinese,2251,1186,1065,Côte d'Ivoire,32,13,11,3,3,0,7,6,1,0,0,12,7,5,27,14,13,4,0,0.4,0.28,0.12,0.23,0,750,1.08,83,70,563,322,0.16,158,30,-1,4
Senad Lulić,34,506419200,Serie A,2019/2020,Midfielder,Lazio,1584,899,685,Bosnia and Herzegovina,20,11,9,0,0,0,2,1,1,0,0,7,6,1,16,7,9,6,0,0.11,0.11,0,0,0,0,0.91,99,79,264,792,0.34,422,139,-1,26
Sergej Milinković-Savić,25,793872000,Serie A,2019/2020,Midfielder,Lazio,3037,1629,1408,Serbia,37,19,16,7,5,2,4,4,0,0,0,10,8,2,36,16,20,9,0,0.33,0.12,0.21,0.28,0.13,434,1.07,84,82,337,759,0.27,99,130,-1,4
Sergio Floccari,38,374400000,Serie A,2019/2020,Forward,SPAL,931,345,586,Italy,24,3,6,1,1,0,0,0,0,0,0,2,1,1,19,5,14,3,0,0.1,0,0.1,0.26,0,931,1.84,49,39,310,0,0.29,177,407,-1,11
Sergio Maselli,19,986540400,Serie A,2019/2020,Midfielder,Lecce,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Silvio Colella,18,1020322800,Serie A,2019/2020,Defender,Lecce,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Silvio Proto,37,422521200,Serie A,2019/2020,Goalkeeper,Lazio,0,0,0,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Simon Kjær,31,606902400,Serie A,2019/2020,Defender,AC Milan,1534,822,712,Denmark,20,10,8,0,0,0,0,0,0,0,0,6,3,3,16,8,8,4,0,0,0,0,0,0,0,0.94,96,77,384,0,0.23,313,313,22,21
Simon Skrabb,25,790502400,Serie A,2019/2020,Forward,Brescia,253,113,140,Finland,10,1,2,0,0,0,0,0,0,0,0,0,0,0,7,1,6,1,0,0,0,0,0,0,0,2.49,36,25,253,0,0.36,-1,-1,-1,15
Simone Aresti,34,511257600,Serie A,2019/2020,Goalkeeper,Cagliari,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Simone Colombi,29,678351600,Serie A,2019/2020,Goalkeeper,Parma,360,180,180,Italy,4,2,2,0,0,0,0,0,0,0,0,1,0,1,4,2,2,0,0,0,0,0,0,0,0,1,90,90,0,0,0,363,362,29,18
Simone Edera,23,852796800,Serie A,2019/2020,Midfielder,Torino,394,187,207,Italy,13,2,2,1,0,1,1,1,0,0,0,3,2,1,12,4,8,4,1,0.46,0.23,0.23,0,0.43,394,2.74,33,30,99,394,0.91,92,47,-1,11
Simone Iacoponi,33,546764400,Serie A,2019/2020,Defender,Parma,3053,1453,1600,Italy,36,16,18,2,1,1,0,0,0,0,0,6,4,2,49,20,29,7,0,0.06,0,0.06,0.06,0.06,1527,1.44,62,85,436,0,0.21,226,359,109,9
Simone Lo Faso,22,887788800,Serie A,2019/2020,Forward,Lecce,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Simone Missiroli,34,517215600,Serie A,2019/2020,Midfielder,SPAL,2799,1306,1493,Italy,34,14,17,1,0,1,0,0,0,0,0,3,1,2,54,24,30,7,0,0.03,0,0.03,0,0.06,2799,1.74,52,82,400,0,0.23,261,404,-1,8
Simone Muratore,22,896511600,Serie A,2019/2020,Midfielder,Juventus,164,103,61,Italy,4,1,1,0,0,0,0,0,0,0,0,1,1,0,5,3,2,0,0,0,0,0,0,0,0,2.74,33,41,0,0,0,-1,-1,-1,19
Simone Pinna,22,877071600,Serie A,2019/2020,Defender,Cagliari,90,90,0,Italy,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,90,90,90,0,1,-1,-1,-1,27
Simone Verdi,28,710924400,Serie A,2019/2020,Forward,Torino,2087,1149,938,Italy,33,14,12,2,1,1,6,1,5,0,0,6,3,3,40,22,18,4,0,0.34,0.26,0.09,0.08,0.1,1044,1.72,52,63,522,348,0.17,188,38,-1,6
Simone Zaza,29,677833200,Serie A,2019/2020,Forward,Torino,1636,991,645,Italy,24,9,7,6,5,1,1,1,0,0,0,2,2,0,24,12,12,7,0,0.39,0.06,0.33,0.45,0.14,273,1.32,68,68,234,1636,0.39,59,212,-1,2
Sinan Gümüş,26,758620800,Serie A,2019/2020,Midfielder,Genoa,95,73,22,Turkey,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.95,95,32,0,0,0,-1,-1,-1,15
Sofyan Amrabat,23,840610800,Serie A,2019/2020,Midfielder,Hellas Verona,2929,1625,1304,Morocco,34,18,15,1,1,0,1,0,1,1,0,8,5,3,41,21,20,12,2,0.06,0.03,0.03,0.06,0,2929,1.26,71,86,209,2929,0.43,260,258,-1,11
Soualiho Meïté,26,763891200,Serie A,2019/2020,Midfielder,Torino,2194,1177,1017,France,33,12,11,0,0,0,2,0,2,0,0,7,4,3,50,22,28,5,0,0.08,0.08,0,0,0,0,2.05,44,66,439,1097,0.21,413,195,-1,18
Stanislav Lobotka,25,785750400,Serie A,2019/2020,Midfielder,Napoli,753,562,191,Slovakia,14,7,2,0,0,0,0,0,0,0,0,2,1,1,8,5,3,0,0,0,0,0,0,0,0,0.96,94,54,0,0,0,291,282,-1,25
Stefan de Vrij,28,697276800,Serie A,2019/2020,Defender,Inter Milan,2830,1390,1440,Netherlands,34,16,16,4,1,3,3,1,2,0,0,11,7,4,31,14,17,5,0,0.22,0.1,0.13,0.06,0.19,708,0.99,91,83,566,943,0.16,147,153,28,8
Ștefan Radu,33,530348400,Serie A,2019/2020,Defender,Lazio,2315,1282,1033,Romania,29,15,13,1,1,0,0,0,0,0,0,9,7,2,23,10,13,8,0,0.04,0,0.04,0.07,0,2315,0.89,101,80,289,0,0.31,255,395,14,10
Stefano Denswil,27,736758000,Serie A,2019/2020,Defender,Bologna,2241,1071,1170,Netherlands,26,12,13,0,0,0,1,0,1,0,0,2,1,1,42,18,24,7,1,0.04,0.04,0,0,0,0,1.69,53,86,320,2241,0.28,426,244,142,27
Stefano Okaka,30,618649200,Serie A,2019/2020,Forward,Udinese,2423,1192,1231,Italy,33,13,15,8,3,5,2,0,2,0,0,13,7,6,30,13,17,10,0,0.37,0.07,0.3,0.23,0.37,303,1.11,81,73,242,1212,0.37,68,202,-1,2
Stefano Piccinini,17,1041321600,Serie A,2019/2020,Defender,Sassuolo,8,8,0,Italy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,-1,-1,-1,15
Stefano Sabelli,27,726912000,Serie A,2019/2020,Defender,Brescia,3169,1620,1549,Italy,36,18,18,0,0,0,3,3,0,0,0,6,3,3,63,29,34,5,0,0.09,0.09,0,0,0,0,1.79,50,88,634,1056,0.14,349,175,160,31
Stefano Sensi,24,807606000,Serie A,2019/2020,Midfielder,Inter Milan,727,402,325,Italy,12,5,4,3,2,1,2,0,2,0,0,5,4,1,5,2,3,2,0,0.62,0.25,0.37,0.45,0.28,242,0.62,145,61,364,364,0.25,45,41,-1,10
Stefano Sturaro,27,731664000,Serie A,2019/2020,Midfielder,Genoa,1257,520,737,Italy,16,7,8,1,0,1,2,1,1,0,0,3,1,2,24,12,12,7,0,0.21,0.14,0.07,0,0.12,1257,1.72,52,79,180,629,0.5,212,109,-1,12
Stefano Turati,0,0,Serie A,2019/2020,Goalkeeper,Sassuolo,180,90,90,Italy,2,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,1.5,60,90,0,0,0,-1,-1,-1,16
Suso,26,753696000,Serie A,2019/2020,Forward,AC Milan,1361,557,804,Spain,16,6,9,1,1,0,2,1,1,0,0,6,4,2,20,6,14,2,0,0.2,0.13,0.07,0.16,0,1361,1.32,68,85,681,681,0.13,206,123,-1,10
Szymon Żurkowski,22,875170800,Serie A,2019/2020,Forward,Fiorentina,10,10,0,Poland,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,-1,-1,-1,23
Takehiro Tomiyasu,21,910252800,Serie A,2019/2020,Defender,Bologna,2532,1254,1278,Japan,29,14,15,1,0,1,3,2,1,0,0,2,1,1,40,20,20,8,0,0.14,0.11,0.04,0,0.07,2532,1.42,63,87,317,844,0.28,246,144,106,14
Theo Hernández,22,876121200,Serie A,2019/2020,Defender,AC Milan,2819,1448,1371,France,33,16,16,6,1,5,3,2,1,0,0,10,6,4,36,17,19,10,0,0.29,0.1,0.19,0.06,0.33,470,1.15,78,85,282,940,0.32,105,158,59,4
Thiago Rangel Cionek,34,514454400,Serie A,2019/2020,Defender,SPAL,2165,832,1333,Poland,28,9,14,0,0,0,1,0,1,0,0,2,0,2,37,15,22,11,0,0.04,0.04,0,0,0,0,1.54,59,77,197,2165,0.46,396,246,125,28
Thom Haye,25,792316800,Serie A,2019/2020,Midfielder,Lecce,0,0,0,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Thomas Strakosha,25,795600000,Serie A,2019/2020,Goalkeeper,Lazio,3420,1710,1710,Albania,38,19,19,0,0,0,0,0,0,0,0,11,8,3,38,16,22,2,0,0,0,0,0,0,0,1,90,90,1710,0,0.05,439,394,31,20
Timothy Castagne,24,818150400,Serie A,2019/2020,Defender,Atalanta,1764,918,846,Belgium,27,10,9,1,1,0,2,1,1,0,0,8,4,4,21,13,8,4,0,0.15,0.1,0.05,0.1,0,1764,1.07,84,65,441,882,0.2,243,151,40,13
Tomás Rincón,32,569059200,Serie A,2019/2020,Midfielder,Torino,2707,1334,1373,Venezuela,32,15,16,1,1,0,3,1,2,0,0,6,3,3,42,16,26,10,0,0.13,0.1,0.03,0.07,0,2707,1.4,64,85,271,902,0.33,258,159,-1,9
Tommaso Augello,25,778230000,Serie A,2019/2020,Defender,Sampdoria,1132,654,478,Italy,17,7,5,0,0,0,2,1,1,0,0,4,3,1,17,9,8,2,0,0.16,0.16,0,0,0,0,1.35,67,67,566,566,0.16,453,99,95,20
Tommaso Berni,37,415785600,Serie A,2019/2020,Goalkeeper,Inter Milan,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Valentin Eysseric,28,701510400,Serie A,2019/2020,Midfielder,Hellas Verona,391,215,176,France,9,2,1,0,0,0,0,0,0,0,0,3,2,1,9,5,4,3,0,0,0,0,0,0,0,2.07,43,43,130,0,0.69,292,274,-1,18
Valentino Lazaro,24,827654400,Serie A,2019/2020,Midfielder,Inter Milan,323,221,102,Austria,6,2,1,0,0,0,1,1,0,0,0,2,2,0,5,2,3,2,0,0.28,0.28,0,0,0,0,1.39,65,54,162,323,0.56,318,28,-1,20
Valerio Verre,26,758275200,Serie A,2019/2020,Midfielder,Hellas Verona,1784,911,873,Italy,32,11,11,3,2,1,2,2,0,2,0,9,4,5,20,13,7,4,0,0.25,0.1,0.15,0.2,0.1,595,1.01,89,56,446,892,0.2,135,150,-1,9
Valon Behrami,35,482745600,Serie A,2019/2020,Midfielder,Genoa,1112,517,595,Switzerland,17,6,7,0,0,0,0,0,0,0,0,4,2,2,21,9,12,4,1,0,0,0,0,0,0,1.7,53,65,278,0,0.32,288,277,-1,17
Valon Berisha,27,729072000,Serie A,2019/2020,Midfielder,Lazio,30,13,17,Kosovo,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,-1,-1,22
Valter Birsa,33,523782000,Serie A,2019/2020,Midfielder,Cagliari,425,176,249,Slovenia,13,2,2,0,0,0,0,0,0,0,0,4,2,2,6,3,3,1,0,0,0,0,0,0,0,1.27,71,33,425,0,0.21,341,341,-1,26
Vasco Cunha Roberto Oliveira,20,959497200,Serie A,2019/2020,Defender,Genoa,0,0,0,Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Vasco Regini,29,652863600,Serie A,2019/2020,Defender,Parma,223,121,102,Italy,5,1,1,0,0,0,0,0,0,0,0,1,1,0,5,3,2,0,0,0,0,0,0,0,0,2.02,45,45,0,0,0,-1,-1,-1,24
Victor Moses,29,660988800,Serie A,2019/2020,Midfielder,Inter Milan,416,191,225,Nigeria,12,2,2,0,0,0,3,1,2,0,0,6,3,3,1,1,0,1,0,0.65,0.65,0,0,0,0,0.22,416,35,416,139,0.22,285,2,-1,27
Vincent Laurini,31,613465200,Serie A,2019/2020,Defender,Parma,886,467,419,France,15,5,5,0,0,0,2,0,2,0,0,2,1,1,17,9,8,4,0,0.2,0.2,0,0,0,0,1.73,52,59,222,443,0.41,359,61,151,25
Vincenzo Millico,19,966063600,Serie A,2019/2020,Forward,Torino,205,40,165,Italy,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,0,0,0,0,0,0,0,0,2.63,34,19,0,0,0,-1,-1,-1,15
Vito Radicchio,17,1036569600,Serie A,2019/2020,Defender,Lecce,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Vittorio Parigini,24,827740800,Serie A,2019/2020,Forward,Torino,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Vlad Chiricheș,30,627033600,Serie A,2019/2020,Defender,Sassuolo,708,269,439,Romania,9,3,5,0,0,0,0,0,0,0,0,1,1,0,13,7,6,0,0,0,0,0,0,0,0,1.65,54,79,0,0,0,385,384,139,20
Walace,25,796978800,Serie A,2019/2020,Midfielder,Udinese,1137,398,739,Brazil,20,4,8,0,0,0,0,0,0,0,0,8,3,5,13,7,6,2,0,0,0,0,0,0,0,1.03,87,57,569,0,0.16,326,326,-1,11
Wesley David de Oliveira Andrade,20,952934400,Serie A,2019/2020,Defender,Juventus,0,0,0,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,21
Wilfried Stephane Singo,19,977731200,Serie A,2019/2020,Defender,Torino,130,88,42,Côte d'Ivoire,4,1,0,1,1,0,0,0,0,0,0,1,1,0,3,3,0,0,0,0.69,0,0.69,1.02,0,130,2.08,43,33,0,0,0,-1,-1,-1,12
William Troost-Ekong,26,746866800,Serie A,2019/2020,Defender,Udinese,2577,1416,1161,Nigeria,30,16,13,0,0,0,0,0,0,0,0,10,7,3,38,16,22,5,0,0,0,0,0,0,0,1.33,68,86,515,0,0.17,387,386,92,20
Wladimiro Falcone,25,797670000,Serie A,2019/2020,Goalkeeper,Sampdoria,180,90,90,Italy,2,1,1,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,0,0,0,0,0,0,0,2,45,90,180,0,0.5,-1,-1,-1,21
Wojciech Szczęsny,30,640422000,Serie A,2019/2020,Goalkeeper,Juventus,2592,1062,1530,Poland,29,12,17,0,0,0,0,0,0,0,0,11,7,4,31,10,21,1,0,0,0,0,0,0,0,1.08,84,89,2592,0,0.03,366,364,42,22
Yann Karamoh,22,899881200,Serie A,2019/2020,Forward,Parma,569,286,283,France,14,3,2,1,0,1,1,0,1,0,0,0,0,0,13,6,7,0,0,0.32,0.16,0.16,0,0.32,569,2.06,44,41,0,569,0,128,97,-1,12
Yildirim Mert Cetin,23,852105600,Serie A,2019/2020,Defender,Roma,254,193,61,Turkey,6,2,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,4,1,0,0,0,0,0,0,0.71,127,42,64,0,1.42,-1,-1,-1,21
Žan Majer,27,712047600,Serie A,2019/2020,Midfielder,Lecce,1669,879,790,Slovenia,27,10,9,1,1,0,1,1,0,0,0,2,1,1,41,22,19,7,0,0.11,0.05,0.05,0.1,0,1669,2.21,41,62,238,1669,0.38,233,227,-1,16
Zlatan Ibrahimović,38,370940400,Serie A,2019/2020,Forward,AC Milan,1365,704,661,Sweden,18,8,8,10,3,7,5,2,3,2,1,6,3,3,16,9,7,1,0,0.99,0.33,0.66,0.38,0.95,137,1.05,85,76,1365,273,0.07,12,14,-1,2
Łukasz Skorupski,29,673426800,Serie A,2019/2020,Goalkeeper,Bologna,3330,1620,1710,Poland,37,18,19,0,0,0,0,0,0,0,0,2,1,1,57,25,32,2,0,0,0,0,0,0,0,1.54,58,90,1665,0,0.05,425,431,124,20
Łukasz Teodorczyk,29,675932400,Serie A,2019/2020,Forward,Udinese,210,134,76,Poland,14,1,0,0,0,0,1,0,1,0,0,5,3,2,1,1,0,1,0,0.43,0.43,0,0,0,0,0.43,210,15,210,210,0.43,-1,-1,-1,16
